input,output,delay,api_delay,success
623966,789.9151853205507,114.6388053894043,111.09042572564401,True
142634,377.6691673938978,132.25579261779785,127.61897511162573,True
376353,613.476160906029,109.74550247192383,106.72086508504438,True
508228,712.9011151625448,179.0142059326172,176.2165904239137,True
453293,673.2703765947228,147.83763885498047,145.47083688606537,True
380175,616.5833277019417,136.84630393981934,132.70218548609736,True
237386,487.22274166955714,111.68789863586426,108.9517644460312,True
653739,808.5412790946422,184.1874122619629,180.74830554865252,True
740016,860.2418264650935,138.3357048034668,135.1350921191722,True
845432,919.4737625402913,190.78826904296875,188.72755355507314,True
105541,324.87074352732964,169.13866996765137,165.35624600757993,True
93539,305.8414621989635,125.31495094299316,122.45355965914295,True
990904,995.4416105427781,160.1729393005371,157.38648781321024,True
612809,782.8211800915966,175.31442642211914,170.5005004804051,True
987287,993.6231680068656,154.6475887298584,151.4939085649022,True
890522,943.674732097877,131.64424896240234,127.55162519709151,True
886793,941.6968726718806,169.43812370300293,165.60633315222344,True
678097,823.4664534757928,130.9194564819336,127.14958733488247,True
604824,777.7043139908637,153.16200256347656,149.6730796984372,True
111416,333.79035336570166,190.74678421020508,187.41758833946713,True
872069,933.846347104276,127.41231918334961,125.2396967013699,True
542626,736.6315225402725,140.72537422180176,138.09438713967384,True
619363,786.9961880466766,162.02187538146973,159.26129486398418,True
594526,771.0551212462051,141.97659492492676,140.00161576908152,True
